143-AH 	 Q0 	 IZV950112-00007      	 0       	 51.9465 	 BM25
232-AH 	 Q0 	 IZV950519-00074      	 820     	 8.7483 	 BM25
232-AH 	 Q0 	 IZV950719-00070      	 821     	 8.7483 	 BM25
232-AH 	 Q0 	 IZV950719-00071      	 822     	 8.7483 	 BM25
232-AH 	 Q0 	 IZV950728-00044      	 823     	 8.7483 	 BM25
232-AH 	 Q0 	 IZV950602-00027      	 824     	 8.7396 	 BM25
232-AH 	 Q0 	 IZV950826-00034      	 825     	 8.7396 	 BM25
232-AH 	 Q0 	 IZV950425-00010      	 826     	 8.7340 	 BM25
232-AH 	 Q0 	 IZV950330-00035      	 827     	 8.7333 	 BM25
232-AH 	 Q0 	 IZV950214-00029      	 828     	 8.7202 	 BM25
232-AH 	 Q0 	 IZV950926-00023      	 829     	 8.7141 	 BM25
232-AH 	 Q0 	 IZV951018-00013      	 830     	 8.7120 	 BM25
232-AH 	 Q0 	 IZV950427-00020      	 831     	 8.7081 	 BM25
232-AH 	 Q0 	 IZV951227-00013      	 832     	 8.6999 	 BM25
232-AH 	 Q0 	 IZV951004-00009      	 833     	 8.6934 	 BM25
232-AH 	 Q0 	 IZV950114-00043      	 834     	 8.6830 	 BM25
232-AH 	 Q0 	 IZV950214-00019      	 835     	 8.6810 	 BM25
232-AH 	 Q0 	 IZV951226-00016      	 836     	 8.6777 	 BM25
232-AH 	 Q0 	 IZV950330-00025      	 837     	 8.6702 	 BM25
232-AH 	 Q0 	 IZV950729-00009      	 838     	 8.6600 	 BM25
232-AH 	 Q0 	 IZV950208-00022      	 839     	 8.6581 	 BM25
232-AH 	 Q0 	 IZV950222-00046      	 840     	 8.6571 	 BM25
232-AH 	 Q0 	 IZV951122-00014      	 841     	 8.6556 	 BM25
232-AH 	 Q0 	 IZV950901-00000      	 842     	 8.6541 	 BM25
232-AH 	 Q0 	 IZV951010-00023      	 843     	 8.6372 	 BM25
232-AH 	 Q0 	 IZV950131-00002      	 844     	 8.6220 	 BM25
232-AH 	 Q0 	 IZV950216-00030      	 845     	 8.6220 	 BM25
232-AH 	 Q0 	 IZV950520-00002      	 846     	 8.6220 	 BM25
232-AH 	 Q0 	 IZV950610-00000      	 847     	 8.6220 	 BM25
232-AH 	 Q0 	 IZV951005-00001      	 848     	 8.6220 	 BM25
232-AH 	 Q0 	 IZV951007-00011      	 849     	 8.6220 	 BM25
232-AH 	 Q0 	 IZV951012-00011      	 850     	 8.6220 	 BM25
232-AH 	 Q0 	 IZV951208-00002      	 851     	 8.6220 	 BM25
232-AH 	 Q0 	 IZV950713-00011      	 852     	 8.6185 	 BM25
232-AH 	 Q0 	 IZV950901-00025      	 853     	 8.6153 	 BM25
232-AH 	 Q0 	 IZV950829-00026      	 854     	 8.6086 	 BM25
232-AH 	 Q0 	 IZV950623-00009      	 855     	 8.6055 	 BM25
232-AH 	 Q0 	 IZV950209-00004      	 856     	 8.5972 	 BM25
232-AH 	 Q0 	 IZV950718-00028      	 857     	 8.5972 	 BM25
232-AH 	 Q0 	 IZV950615-00026      	 858     	 8.5964 	 BM25
232-AH 	 Q0 	 IZV950826-00010      	 859     	 8.5929 	 BM25
232-AH 	 Q0 	 IZV950621-00026      	 860     	 8.5892 	 BM25
232-AH 	 Q0 	 IZV950725-00030      	 861     	 8.5853 	 BM25
232-AH 	 Q0 	 IZV950421-00041      	 862     	 8.5814 	 BM25
232-AH 	 Q0 	 IZV950315-00022      	 863     	 8.5811 	 BM25
232-AH 	 Q0 	 IZV950704-00019      	 864     	 8.5659 	 BM25
232-AH 	 Q0 	 IZV950114-00026      	 865     	 8.5592 	 BM25
232-AH 	 Q0 	 IZV950425-00009      	 866     	 8.5592 	 BM25
232-AH 	 Q0 	 IZV950218-00006      	 867     	 8.5474 	 BM25
232-AH 	 Q0 	 IZV950523-00022      	 868     	 8.5474 	 BM25
232-AH 	 Q0 	 IZV951111-00033      	 869     	 8.5474 	 BM25
232-AH 	 Q0 	 IZV950106-00055      	 870     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950202-00058      	 871     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950210-00041      	 872     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950210-00042      	 873     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950210-00044      	 874     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950210-00045      	 875     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950210-00046      	 876     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950210-00047      	 877     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950210-00051      	 878     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950210-00056      	 879     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950210-00057      	 880     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950210-00058      	 881     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950303-00049      	 882     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950303-00050      	 883     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950303-00051      	 884     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950310-00045      	 885     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950310-00053      	 886     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950310-00054      	 887     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950310-00067      	 888     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950310-00068      	 889     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950317-00079      	 890     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950317-00090      	 891     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950317-00092      	 892     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950324-00068      	 893     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950324-00073      	 894     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950324-00075      	 895     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950324-00087      	 896     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950331-00089      	 897     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950414-00047      	 898     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950414-00055      	 899     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950414-00056      	 900     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950414-00058      	 901     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950414-00062      	 902     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950421-00065      	 903     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950421-00066      	 904     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950519-00047      	 905     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950519-00049      	 906     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950519-00067      	 907     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950524-00056      	 908     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950524-00082      	 909     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950526-00041      	 910     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950526-00048      	 911     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950526-00052      	 912     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950526-00069      	 913     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950621-00079      	 914     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950804-00028      	 915     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950809-00050      	 916     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV951007-00049      	 917     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV951101-00063      	 918     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV951125-00049      	 919     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV951209-00043      	 920     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV951216-00039      	 921     	 8.5303 	 BM25
232-AH 	 Q0 	 IZV950923-00020      	 922     	 8.5163 	 BM25
232-AH 	 Q0 	 IZV951115-00026      	 923     	 8.5006 	 BM25
232-AH 	 Q0 	 IZV950829-00021      	 924     	 8.4886 	 BM25
232-AH 	 Q0 	 IZV950713-00015      	 925     	 8.4869 	 BM25
232-AH 	 Q0 	 IZV951202-00028      	 926     	 8.4869 	 BM25
232-AH 	 Q0 	 IZV951229-00021      	 927     	 8.4768 	 BM25
232-AH 	 Q0 	 IZV950413-00023      	 928     	 8.4625 	 BM25
232-AH 	 Q0 	 IZV950920-00016      	 929     	 8.4588 	 BM25
232-AH 	 Q0 	 IZV950418-00019      	 930     	 8.4576 	 BM25
232-AH 	 Q0 	 IZV950922-00014      	 931     	 8.4545 	 BM25
232-AH 	 Q0 	 IZV951004-00001      	 932     	 8.4513 	 BM25
232-AH 	 Q0 	 IZV951125-00029      	 933     	 8.4472 	 BM25
232-AH 	 Q0 	 IZV950922-00025      	 934     	 8.4455 	 BM25
232-AH 	 Q0 	 IZV951007-00033      	 935     	 8.4275 	 BM25
232-AH 	 Q0 	 IZV950314-00013      	 936     	 8.4182 	 BM25
232-AH 	 Q0 	 IZV950428-00023      	 937     	 8.4064 	 BM25
232-AH 	 Q0 	 IZV950401-00015      	 938     	 8.4025 	 BM25
232-AH 	 Q0 	 IZV950708-00023      	 939     	 8.3918 	 BM25
232-AH 	 Q0 	 IZV951230-00003      	 940     	 8.3918 	 BM25
232-AH 	 Q0 	 IZV950110-00024      	 941     	 8.3896 	 BM25
232-AH 	 Q0 	 IZV950215-00024      	 942     	 8.3896 	 BM25
232-AH 	 Q0 	 IZV950523-00023      	 943     	 8.3896 	 BM25
232-AH 	 Q0 	 IZV950718-00007      	 944     	 8.3896 	 BM25
232-AH 	 Q0 	 IZV950916-00010      	 945     	 8.3896 	 BM25
232-AH 	 Q0 	 IZV950930-00013      	 946     	 8.3896 	 BM25
232-AH 	 Q0 	 IZV951006-00015      	 947     	 8.3896 	 BM25
232-AH 	 Q0 	 IZV951208-00014      	 948     	 8.3896 	 BM25
232-AH 	 Q0 	 IZV951226-00030      	 949     	 8.3873 	 BM25
232-AH 	 Q0 	 IZV950111-00019      	 950     	 8.3789 	 BM25
232-AH 	 Q0 	 IZV950505-00021      	 951     	 8.3789 	 BM25
232-AH 	 Q0 	 IZV950520-00012      	 952     	 8.3789 	 BM25
232-AH 	 Q0 	 IZV951121-00010      	 953     	 8.3496 	 BM25
232-AH 	 Q0 	 IZV950809-00005      	 954     	 8.3438 	 BM25
232-AH 	 Q0 	 IZV950816-00072      	 955     	 8.3438 	 BM25
232-AH 	 Q0 	 IZV950307-00034      	 956     	 8.3422 	 BM25
232-AH 	 Q0 	 IZV951102-00020      	 957     	 8.3372 	 BM25
232-AH 	 Q0 	 IZV951124-00035      	 958     	 8.3370 	 BM25
232-AH 	 Q0 	 IZV950701-00007      	 959     	 8.3301 	 BM25
232-AH 	 Q0 	 IZV951227-00004      	 960     	 8.3301 	 BM25
232-AH 	 Q0 	 IZV950630-00027      	 961     	 8.3290 	 BM25
232-AH 	 Q0 	 IZV950202-00026      	 962     	 8.3260 	 BM25
232-AH 	 Q0 	 IZV950930-00031      	 963     	 8.3250 	 BM25
232-AH 	 Q0 	 IZV950505-00009      	 964     	 8.3211 	 BM25
232-AH 	 Q0 	 IZV950513-00019      	 965     	 8.3202 	 BM25
232-AH 	 Q0 	 IZV950110-00029      	 966     	 8.3017 	 BM25
232-AH 	 Q0 	 IZV950615-00022      	 967     	 8.3017 	 BM25
232-AH 	 Q0 	 IZV950526-00011      	 968     	 8.2731 	 BM25
232-AH 	 Q0 	 IZV951014-00033      	 969     	 8.2674 	 BM25
232-AH 	 Q0 	 IZV951121-00000      	 970     	 8.2656 	 BM25
232-AH 	 Q0 	 IZV951004-00017      	 971     	 8.2621 	 BM25
232-AH 	 Q0 	 IZV950427-00018      	 972     	 8.2558 	 BM25
232-AH 	 Q0 	 IZV950801-00037      	 973     	 8.2513 	 BM25
232-AH 	 Q0 	 IZV950106-00022      	 974     	 8.2455 	 BM25
232-AH 	 Q0 	 IZV950916-00012      	 975     	 8.2455 	 BM25
232-AH 	 Q0 	 IZV951230-00012      	 976     	 8.2455 	 BM25
232-AH 	 Q0 	 IZV950914-00004      	 977     	 8.2369 	 BM25
232-AH 	 Q0 	 IZV950131-00018      	 978     	 8.2318 	 BM25
232-AH 	 Q0 	 IZV950803-00025      	 979     	 8.2273 	 BM25
232-AH 	 Q0 	 IZV950718-00021      	 980     	 8.2197 	 BM25
232-AH 	 Q0 	 IZV950801-00024      	 981     	 8.2197 	 BM25
232-AH 	 Q0 	 IZV951207-00020      	 982     	 8.2197 	 BM25
232-AH 	 Q0 	 IZV950131-00025      	 983     	 8.2169 	 BM25
232-AH 	 Q0 	 IZV950826-00014      	 984     	 8.2075 	 BM25
232-AH 	 Q0 	 IZV950128-00037      	 985     	 8.2002 	 BM25
232-AH 	 Q0 	 IZV950325-00002      	 986     	 8.2002 	 BM25
232-AH 	 Q0 	 IZV950329-00052      	 987     	 8.2002 	 BM25
232-AH 	 Q0 	 IZV950712-00063      	 988     	 8.2002 	 BM25
232-AH 	 Q0 	 IZV950719-00057      	 989     	 8.2002 	 BM25
232-AH 	 Q0 	 IZV950927-00046      	 990     	 8.2002 	 BM25
232-AH 	 Q0 	 IZV950927-00125      	 991     	 8.2002 	 BM25
232-AH 	 Q0 	 IZV951020-00049      	 992     	 8.2002 	 BM25
232-AH 	 Q0 	 IZV951109-00039      	 993     	 8.2002 	 BM25
232-AH 	 Q0 	 IZV951122-00084      	 994     	 8.2002 	 BM25
232-AH 	 Q0 	 IZV951209-00001      	 995     	 8.2002 	 BM25
232-AH 	 Q0 	 IZV951215-00034      	 996     	 8.2002 	 BM25
232-AH 	 Q0 	 IZV950216-00068      	 997     	 8.1918 	 BM25
232-AH 	 Q0 	 IZV950222-00089      	 998     	 8.1918 	 BM25
232-AH 	 Q0 	 IZV950310-00055      	 999     	 8.1918 	 BM25
233-AH 	 Q0 	 IZV951105-00037      	 0       	 35.4669 	 BM25
233-AH 	 Q0 	 IZV950718-00023      	 1       	 34.4227 	 BM25
233-AH 	 Q0 	 IZV950110-00030      	 2       	 25.5015 	 BM25
233-AH 	 Q0 	 IZV950722-00023      	 3       	 25.2381 	 BM25
233-AH 	 Q0 	 IZV951021-00028      	 4       	 21.4761 	 BM25
233-AH 	 Q0 	 IZV950711-00034      	 5       	 16.2197 	 BM25
233-AH 	 Q0 	 IZV950817-00017      	 6       	 16.0197 	 BM25
233-AH 	 Q0 	 IZV950920-00047      	 7       	 15.9747 	 BM25
233-AH 	 Q0 	 IZV950914-00024      	 8       	 15.4085 	 BM25
233-AH 	 Q0 	 IZV950412-00038      	 9       	 15.3200 	 BM25
233-AH 	 Q0 	 IZV950110-00001      	 10      	 15.2460 	 BM25
233-AH 	 Q0 	 IZV950701-00026      	 11      	 14.7575 	 BM25
233-AH 	 Q0 	 IZV951005-00011      	 12      	 14.4673 	 BM25
233-AH 	 Q0 	 IZV951104-00030      	 13      	 14.2029 	 BM25
233-AH 	 Q0 	 IZV950412-00078      	 14      	 13.6428 	 BM25
233-AH 	 Q0 	 IZV950712-00064      	 15      	 13.6428 	 BM25
233-AH 	 Q0 	 IZV950707-00040      	 16      	 13.3092 	 BM25
233-AH 	 Q0 	 IZV950728-00014      	 17      	 13.2623 	 BM25
233-AH 	 Q0 	 IZV950830-00022      	 18      	 13.2623 	 BM25
233-AH 	 Q0 	 IZV950126-00060      	 19      	 13.1014 	 BM25
233-AH 	 Q0 	 IZV950428-00023      	 20      	 13.0175 	 BM25
233-AH 	 Q0 	 IZV951207-00017      	 21      	 13.0142 	 BM25
233-AH 	 Q0 	 IZV950405-00041      	 22      	 12.7264 	 BM25
233-AH 	 Q0 	 IZV950224-00033      	 23      	 12.3251 	 BM25
233-AH 	 Q0 	 IZV950713-00009      	 24      	 11.8123 	 BM25
233-AH 	 Q0 	 IZV951118-00028      	 25      	 11.7330 	 BM25
233-AH 	 Q0 	 IZV951205-00025      	 26      	 11.6241 	 BM25
233-AH 	 Q0 	 IZV950411-00020      	 27      	 11.5414 	 BM25
233-AH 	 Q0 	 IZV950204-00036      	 28      	 11.4958 	 BM25
233-AH 	 Q0 	 IZV951028-00026      	 29      	 11.4508 	 BM25
233-AH 	 Q0 	 IZV950527-00012      	 30      	 11.2838 	 BM25
233-AH 	 Q0 	 IZV950808-00022      	 31      	 11.1447 	 BM25
233-AH 	 Q0 	 IZV951123-00017      	 32      	 11.0360 	 BM25
233-AH 	 Q0 	 IZV950203-00016      	 33      	 10.9581 	 BM25
233-AH 	 Q0 	 IZV950404-00000      	 34      	 10.9247 	 BM25
233-AH 	 Q0 	 IZV950706-00010      	 35      	 10.8864 	 BM25
233-AH 	 Q0 	 IZV950304-00002      	 36      	 10.8512 	 BM25
233-AH 	 Q0 	 IZV950207-00020      	 37      	 10.8058 	 BM25
233-AH 	 Q0 	 IZV950614-00022      	 38      	 10.6440 	 BM25
233-AH 	 Q0 	 IZV950712-00036      	 39      	 10.6440 	 BM25
233-AH 	 Q0 	 IZV950719-00028      	 40      	 10.6400 	 BM25
233-AH 	 Q0 	 IZV950615-00012      	 41      	 10.5882 	 BM25
233-AH 	 Q0 	 IZV950201-00000      	 42      	 10.3478 	 BM25
233-AH 	 Q0 	 IZV951024-00020      	 43      	 10.1740 	 BM25
233-AH 	 Q0 	 IZV950927-00010      	 44      	 10.1682 	 BM25
233-AH 	 Q0 	 IZV951013-00040      	 45      	 10.1602 	 BM25
233-AH 	 Q0 	 IZV950204-00014      	 46      	 9.9429 	 BM25
233-AH 	 Q0 	 IZV950303-00004      	 47      	 9.8505 	 BM25
233-AH 	 Q0 	 IZV950331-00039      	 48      	 9.6561 	 BM25
233-AH 	 Q0 	 IZV950915-00030      	 49      	 9.5793 	 BM25
233-AH 	 Q0 	 IZV950119-00011      	 50      	 9.4985 	 BM25
233-AH 	 Q0 	 IZV950224-00012      	 51      	 9.4985 	 BM25
233-AH 	 Q0 	 IZV950916-00025      	 52      	 9.4985 	 BM25
233-AH 	 Q0 	 IZV951006-00026      	 53      	 9.4985 	 BM25
233-AH 	 Q0 	 IZV950811-00029      	 54      	 9.4491 	 BM25
233-AH 	 Q0 	 IZV950622-00026      	 55      	 9.4315 	 BM25
233-AH 	 Q0 	 IZV950708-00026      	 56      	 9.4304 	 BM25
233-AH 	 Q0 	 IZV950301-00015      	 57      	 9.4282 	 BM25
233-AH 	 Q0 	 IZV950328-00026      	 58      	 9.4282 	 BM25
233-AH 	 Q0 	 IZV950726-00021      	 59      	 9.4282 	 BM25
233-AH 	 Q0 	 IZV950905-00020      	 60      	 9.4282 	 BM25
233-AH 	 Q0 	 IZV950906-00020      	 61      	 9.4282 	 BM25
233-AH 	 Q0 	 IZV950913-00002      	 62      	 9.4282 	 BM25
233-AH 	 Q0 	 IZV951003-00023      	 63      	 9.4282 	 BM25
233-AH 	 Q0 	 IZV951115-00020      	 64      	 9.4282 	 BM25
233-AH 	 Q0 	 IZV951007-00028      	 65      	 9.3995 	 BM25
233-AH 	 Q0 	 IZV950216-00019      	 66      	 9.3948 	 BM25
233-AH 	 Q0 	 IZV950110-00035      	 67      	 9.3866 	 BM25
233-AH 	 Q0 	 IZV950216-00037      	 68      	 9.3763 	 BM25
233-AH 	 Q0 	 IZV950126-00006      	 69      	 9.3664 	 BM25
233-AH 	 Q0 	 IZV950221-00017      	 70      	 9.3314 	 BM25
233-AH 	 Q0 	 IZV951130-00024      	 71      	 9.2095 	 BM25
233-AH 	 Q0 	 IZV951223-00028      	 72      	 9.2052 	 BM25
233-AH 	 Q0 	 IZV951207-00004      	 73      	 9.1517 	 BM25
233-AH 	 Q0 	 IZV951121-00019      	 74      	 9.1069 	 BM25
233-AH 	 Q0 	 IZV950203-00025      	 75      	 9.0846 	 BM25
233-AH 	 Q0 	 IZV951111-00010      	 76      	 9.0144 	 BM25
233-AH 	 Q0 	 IZV950202-00014      	 77      	 8.9978 	 BM25
233-AH 	 Q0 	 IZV950930-00020      	 78      	 8.9068 	 BM25
233-AH 	 Q0 	 IZV950406-00028      	 79      	 8.8593 	 BM25
233-AH 	 Q0 	 IZV950526-00018      	 80      	 8.8526 	 BM25
233-AH 	 Q0 	 IZV950714-00012      	 81      	 8.8315 	 BM25
233-AH 	 Q0 	 IZV950609-00022      	 82      	 8.8153 	 BM25
233-AH 	 Q0 	 IZV951101-00068      	 83      	 8.7860 	 BM25
233-AH 	 Q0 	 IZV950307-00018      	 84      	 8.7857 	 BM25
233-AH 	 Q0 	 IZV951111-00022      	 85      	 8.7754 	 BM25
233-AH 	 Q0 	 IZV950517-00052      	 86      	 8.6926 	 BM25
233-AH 	 Q0 	 IZV950121-00006      	 87      	 8.6662 	 BM25
233-AH 	 Q0 	 IZV950110-00025      	 88      	 8.5704 	 BM25
233-AH 	 Q0 	 IZV950926-00018      	 89      	 8.5433 	 BM25
233-AH 	 Q0 	 IZV950307-00014      	 90      	 8.5310 	 BM25
233-AH 	 Q0 	 IZV950314-00029      	 91      	 8.4687 	 BM25
233-AH 	 Q0 	 IZV950302-00022      	 92      	 8.4654 	 BM25
233-AH 	 Q0 	 IZV951129-00025      	 93      	 8.4644 	 BM25
233-AH 	 Q0 	 IZV951003-00002      	 94      	 8.4636 	 BM25
233-AH 	 Q0 	 IZV950105-00040      	 95      	 8.4231 	 BM25
233-AH 	 Q0 	 IZV950204-00049      	 96      	 8.4231 	 BM25
233-AH 	 Q0 	 IZV950922-00008      	 97      	 8.4125 	 BM25
233-AH 	 Q0 	 IZV950726-00008      	 98      	 8.4093 	 BM25
233-AH 	 Q0 	 IZV951105-00011      	 99      	 8.3460 	 BM25
233-AH 	 Q0 	 IZV951130-00010      	 100     	 8.3256 	 BM25
233-AH 	 Q0 	 IZV950803-00020      	 101     	 8.3226 	 BM25
233-AH 	 Q0 	 IZV950329-00076      	 102     	 8.2803 	 BM25
233-AH 	 Q0 	 IZV950405-00079      	 103     	 8.2803 	 BM25
233-AH 	 Q0 	 IZV950628-00082      	 104     	 8.2803 	 BM25
233-AH 	 Q0 	 IZV950809-00090      	 105     	 8.2803 	 BM25
233-AH 	 Q0 	 IZV950816-00084      	 106     	 8.2803 	 BM25
233-AH 	 Q0 	 IZV951004-00065      	 107     	 8.2803 	 BM25
233-AH 	 Q0 	 IZV951101-00064      	 108     	 8.2803 	 BM25
233-AH 	 Q0 	 IZV950704-00015      	 109     	 8.2758 	 BM25
233-AH 	 Q0 	 IZV950901-00018      	 110     	 8.2758 	 BM25
233-AH 	 Q0 	 IZV951122-00038      	 111     	 8.2202 	 BM25
233-AH 	 Q0 	 IZV951201-00041      	 112     	 8.2012 	 BM25
233-AH 	 Q0 	 IZV951221-00022      	 113     	 8.1895 	 BM25
233-AH 	 Q0 	 IZV950921-00010      	 114     	 8.1817 	 BM25
233-AH 	 Q0 	 IZV951221-00017      	 115     	 8.1694 	 BM25
233-AH 	 Q0 	 IZV950414-00021      	 116     	 8.1322 	 BM25
233-AH 	 Q0 	 IZV950930-00030      	 117     	 8.1211 	 BM25
233-AH 	 Q0 	 IZV950321-00026      	 118     	 8.0892 	 BM25
233-AH 	 Q0 	 IZV950408-00014      	 119     	 8.0892 	 BM25
233-AH 	 Q0 	 IZV950112-00023      	 120     	 8.0335 	 BM25
233-AH 	 Q0 	 IZV950907-00007      	 121     	 8.0244 	 BM25
233-AH 	 Q0 	 IZV950830-00002      	 122     	 8.0025 	 BM25
233-AH 	 Q0 	 IZV950208-00014      	 123     	 7.9674 	 BM25
233-AH 	 Q0 	 IZV950415-00004      	 124     	 7.9674 	 BM25
233-AH 	 Q0 	 IZV950909-00031      	 125     	 7.9347 	 BM25
233-AH 	 Q0 	 IZV950922-00014      	 126     	 7.9341 	 BM25
233-AH 	 Q0 	 IZV950303-00023      	 127     	 7.9206 	 BM25
233-AH 	 Q0 	 IZV950110-00028      	 128     	 7.8961 	 BM25
233-AH 	 Q0 	 IZV950629-00028      	 129     	 7.8961 	 BM25
233-AH 	 Q0 	 IZV950117-00023      	 130     	 7.8935 	 BM25
233-AH 	 Q0 	 IZV950511-00014      	 131     	 7.8874 	 BM25
233-AH 	 Q0 	 IZV951221-00005      	 132     	 7.8606 	 BM25
233-AH 	 Q0 	 IZV950128-00014      	 133     	 7.8464 	 BM25
233-AH 	 Q0 	 IZV951214-00017      	 134     	 7.8446 	 BM25
233-AH 	 Q0 	 IZV950314-00035      	 135     	 7.8194 	 BM25
233-AH 	 Q0 	 IZV951004-00025      	 136     	 7.8112 	 BM25
233-AH 	 Q0 	 IZV951125-00027      	 137     	 7.7981 	 BM25
233-AH 	 Q0 	 IZV950114-00025      	 138     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV950127-00037      	 139     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV950301-00044      	 140     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV950413-00029      	 141     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV950425-00027      	 142     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV950516-00016      	 143     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV950524-00014      	 144     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV950603-00032      	 145     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV950722-00037      	 146     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV950804-00007      	 147     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV950810-00028      	 148     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV950914-00025      	 149     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV951031-00001      	 150     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV951101-00022      	 151     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV951111-00021      	 152     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV951206-00024      	 153     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV951226-00004      	 154     	 7.7901 	 BM25
233-AH 	 Q0 	 IZV950203-00020      	 155     	 7.7830 	 BM25
233-AH 	 Q0 	 IZV950525-00000      	 156     	 7.7770 	 BM25
233-AH 	 Q0 	 IZV951210-00028      	 157     	 7.7649 	 BM25
233-AH 	 Q0 	 IZV950711-00023      	 158     	 7.7241 	 BM25
233-AH 	 Q0 	 IZV951208-00052      	 159     	 7.6688 	 BM25
233-AH 	 Q0 	 IZV950622-00001      	 160     	 7.6584 	 BM25
233-AH 	 Q0 	 IZV950329-00052      	 161     	 7.6429 	 BM25
233-AH 	 Q0 	 IZV950616-00026      	 162     	 7.6357 	 BM25
233-AH 	 Q0 	 IZV950802-00031      	 163     	 7.6152 	 BM25
233-AH 	 Q0 	 IZV950324-00003      	 164     	 7.6102 	 BM25
233-AH 	 Q0 	 IZV950208-00021      	 165     	 7.5907 	 BM25
233-AH 	 Q0 	 IZV950215-00033      	 166     	 7.5907 	 BM25
233-AH 	 Q0 	 IZV950310-00017      	 167     	 7.5907 	 BM25
233-AH 	 Q0 	 IZV950124-00026      	 168     	 7.5632 	 BM25
233-AH 	 Q0 	 IZV950221-00028      	 169     	 7.5404 	 BM25
233-AH 	 Q0 	 IZV950322-00000      	 170     	 7.5230 	 BM25
233-AH 	 Q0 	 IZV950323-00025      	 171     	 7.5071 	 BM25
233-AH 	 Q0 	 IZV950110-00036      	 172     	 7.4971 	 BM25
233-AH 	 Q0 	 IZV951208-00021      	 173     	 7.4472 	 BM25
233-AH 	 Q0 	 IZV950628-00031      	 174     	 7.4081 	 BM25
233-AH 	 Q0 	 IZV950825-00014      	 175     	 7.3766 	 BM25
233-AH 	 Q0 	 IZV951208-00051      	 176     	 7.3645 	 BM25
